id_cliente;id_geografia;id_cliente_alternativa;primer_nombre;segundo_nombre;fecha_nacimiento;estado_civil;genero;correo;salario_mensual;cantidad_hijos;cantidad_hijos_en_casa;EnglishEducation;nivel_educativo;EnglishOccupation;ocupacion;casa_propia?;cantidad_autos;direccion1;direccion2;telefono;fecha_primera_compra;distancia_tienda_mas_cercana
11111;34;AW00011111;Meredith;Gutierrez;23/08/1967;C;Mujer;meredith34@adventure-works.com;60000;1;0;Partial College;Estudios universitarios (en curso);Skilled Manual;Obrero especializado;1;1;7610 Northridge Ct.;;1 (11) 500 555-0179;20/05/2011;0-1 Km
11112;25;AW00011112;Crystal;Wang;08/03/1968;C;Mujer;crystal3@adventure-works.com;60000;1;0;Partial College;Estudios universitarios (en curso);Skilled Manual;Obrero especializado;1;1;2773 Kirkwood Dr;;1 (11) 500 555-0134;25/05/2011;0-1 Km
11113;30;AW00011113;Micheal;Blanco;17/02/1973;C;Hombre;micheal11@adventure-works.com;70000;5;4;Bachelors;Licenciatura;Professional;Profesional;1;2;596 Marfargoa Drive;;1 (11) 500 555-0131;01/02/2013;5-10 Km
11114;14;AW00011114;Leslie;Moreno;25/11/1967;S;Mujer;leslie7@adventure-works.com;70000;5;4;Partial College;Estudios universitarios (en curso);Skilled Manual;Obrero especializado;1;2;7941 Cristobal;;1 (11) 500 555-0115;18/03/2013;5-10 Km
11115;17;AW00011115;Alvin;Cai;12/08/1967;C;Hombre;alvin20@adventure-works.com;70000;5;4;Partial College;Estudios universitarios (en curso);Skilled Manual;Obrero especializado;1;2;7759 Azalea Avenue;;1 (11) 500 555-0191;10/02/2013;0-1 Km
11116;18;AW00011116;Clinton;Carlson;02/04/1979;C;Hombre;clinton14@adventure-works.com;70000;5;4;Partial College;Estudios universitarios (en curso);Skilled Manual;Obrero especializado;1;2;7943 Cunha Ct.;;1 (11) 500 555-0184;15/03/2013;5-10 Km
11117;8;AW00011117;April;Deng;21/08/1966;C;Mujer;april1@adventure-works.com;70000;5;4;Partial College;Estudios universitarios (en curso);Skilled Manual;Obrero especializado;1;3;485 Ash Lane;;1 (11) 500 555-0182;06/05/2011;10+ Km
11118;6;AW00011118;Alvin;Zeng;31/12/1962;S;Hombre;alvin21@adventure-works.com;80000;1;0;Partial College;Estudios universitarios (en curso);Skilled Manual;Obrero especializado;0;1;3853 Wildcat Circle;Unit 13c12;1 (11) 500 555-0174;10/07/2013;0-1 Km
11119;13;AW00011119;Evan;James;07/10/1940;S;Hombre;evan8@adventure-works.com;30000;2;0;Partial College;Estudios universitarios (en curso);Clerical;Administrativo;0;2;4157 Sierra Ridge;;1 (11) 500 555-0187;03/02/2013;0-1 Km
11120;18;AW00011120;Beth;Jiménez;06/02/1942;S;Mujer;beth8@adventure-works.com;40000;2;0;Bachelors;Licenciatura;Management;Gestión;1;1;7401 Las Palmas;;1 (11) 500 555-0164;14/05/2011;5-10 Km
11121;10;AW00011121;Orlando;Suarez;18/05/1966;C;Hombre;orlando19@adventure-works.com;70000;5;4;Partial College;Estudios universitarios (en curso);Skilled Manual;Obrero especializado;1;3;7743 Hames Dr;;1 (11) 500 555-0198;24/06/2013;10+ Km
11122;12;AW00011122;Byron;Vazquez;30/09/1965;C;Hombre;byron9@adventure-works.com;70000;5;4;Partial College;Estudios universitarios (en curso);Skilled Manual;Obrero especializado;1;3;3187 Hackamore Lane;;1 (11) 500 555-0136;21/02/2013;5-10 Km
11123;39;AW00011123;Philip;Alvarez;18/12/1965;C;Hombre;philip4@adventure-works.com;70000;5;4;Partial College;Estudios universitarios (en curso);Skilled Manual;Obrero especializado;1;3;2775 Mt. Olivet Pl.;;1 (11) 500 555-0191;17/04/2013;10+ Km
11124;40;AW00011124;Ross;Jordan;23/07/1968;S;Hombre;ross1@adventure-works.com;80000;1;0;Partial College;Estudios universitarios (en curso);Skilled Manual;Obrero especializado;1;1;6973 Dublin Court;;1 (11) 500 555-0126;05/05/2011;5-10 Km
11125;37;AW00011125;Dana;Navarro;06/10/1961;S;Mujer;dana2@adventure-works.com;70000;1;0;Partial College;Estudios universitarios (en curso);Skilled Manual;Obrero especializado;1;1;8481 Zartop Street;;1 (11) 500 555-0172;31/01/2013;5-10 Km
11126;11;AW00011126;Shaun;Carson;05/10/1954;C;Hombre;shaun16@adventure-works.com;10000;2;1;High School;Educación secundaria;Skilled Manual;Obrero especializado;0;2;57 Wolf Way;;1 (11) 500 555-0155;28/05/2011;0-1 Km
11127;361;AW00011127;Jan;Edwards;19/04/1981;C;Mujer;jan11@adventure-works.com;40000;0;0;High School;Educación secundaria;Skilled Manual;Obrero especializado;1;1;9409 The Alameda;;111-555-0118;10/04/2013;5-10 Km
11128;635;AW00011128;Samantha;Long;03/06/1981;C;Mujer;samantha35@adventure-works.com;40000;0;0;High School;Educación secundaria;Skilled Manual;Obrero especializado;1;1;1606 Alderwood Lane;;175-555-0139;19/06/2013;5-10 Km
11129;638;AW00011129;Julia;Wright;01/02/1981;S;Mujer;julia17@adventure-works.com;40000;0;0;High School;Educación secundaria;Skilled Manual;Obrero especializado;1;1;7397 Central Blvd.;;456-555-0174;06/08/2011;5-10 Km
11130;543;AW00011130;Caroline;Russell;05/07/1985;C;Mujer;caroline21@adventure-works.com;30000;0;0;High School;Educación secundaria;Skilled Manual;Obrero especializado;1;2;3884 Bates Court;;424-555-0137;09/12/2013;5-10 Km
11131;50;AW00011131;Amanda;Rivera;09/09/1985;C;Mujer;amanda7@adventure-works.com;30000;0;0;High School;Educación secundaria;Skilled Manual;Obrero especializado;0;2;9573 Royal Oak Rd.;;918-555-0126;18/10/2013;0-1 Km
11132;51;AW00011132;Melissa;Richardson;25/04/1986;S;Mujer;melissa31@adventure-works.com;30000;0;0;High School;Educación secundaria;Skilled Manual;Obrero especializado;0;2;6832 Fruitwood Dr;;928-555-0118;09/04/2013;5-10 Km
11133;542;AW00011133;Angela;Griffin;08/03/1986;S;Mujer;angela23@adventure-works.com;30000;0;0;Partial High School;Educación secundaria (en curso);Clerical;Administrativo;0;2;3828 Baltic Sea Ct;;598-555-0174;30/12/2013;0-1 Km
11134;30;AW00011134;Larry;Townsend;22/02/1957;S;Hombre;larry14@adventure-works.com;10000;5;0;High School;Educación secundaria;Skilled Manual;Obrero especializado;1;2;7034 Carson;;1 (11) 500 555-0130;03/05/2011;5-10 Km
11135;302;AW00011135;Marcus;Harris;02/05/1985;S;Hombre;marcus14@adventure-works.com;30000;0;0;Partial High School;Educación secundaria (en curso);Clerical;Administrativo;0;2;9068 Quiet Place Drive;;442-555-0119;18/04/2013;5-10 Km
11136;53;AW00011136;Brianna;Morgan;24/04/1984;S;Mujer;brianna30@adventure-works.com;40000;0;0;High School;Educación secundaria;Skilled Manual;Obrero especializado;0;2;9005 Eagle Ct.;;954-555-0117;03/01/2013;0-1 Km
11137;641;AW00011137;Jasmine;Taylor;17/01/1984;C;Mujer;jasmine7@adventure-works.com;40000;0;0;High School;Educación secundaria;Skilled Manual;Obrero especializado;1;2;2457 Matterhorn Court;;557-555-0146;31/07/2013;5-10 Km
11138;325;AW00011138;Lauren;Davis;14/03/1984;C;Mujer;lauren23@adventure-works.com;40000;0;0;High School;Educación secundaria;Skilled Manual;Obrero especializado;0;2;8105 Pembrook Court;;832-555-0121;19/09/2013;0-1 Km
11139;28;AW00011139;Tanya;Moreno;05/11/1949;S;Mujer;tanya2@adventure-works.com;30000;2;0;Partial College;Estudios universitarios (en curso);Clerical;Administrativo;0;2;6155 Wilbur Drive;;1 (11) 500 555-0185;14/09/2013;5-10 Km
11140;301;AW00011140;Javier;Alvarez;11/08/1982;S;Hombre;javier1@adventure-works.com;30000;0;0;Partial High School;Educación secundaria (en curso);Clerical;Administrativo;0;2;8935 Etcheverry Dr.;;763-555-0134;19/03/2013;5-10 Km
11141;314;AW00011141;Nicole;Ramirez;19/12/1982;C;Mujer;nicole42@adventure-works.com;40000;0;0;High School;Educación secundaria;Skilled Manual;Obrero especializado;0;2;1101 C Street;;152-555-0162;16/05/2013;0-1 Km
11142;51;AW00011142;Eduardo;Patterson;11/02/1983;S;Hombre;eduardo55@adventure-works.com;40000;0;0;High School;Educación secundaria;Skilled Manual;Obrero especializado;0;2;6255 Macalvey Dr.;;190-555-0184;13/02/2013;0-1 Km
11143;334;AW00011143;Jonathan;Henderson;04/08/1982;C;Hombre;jonathan4@adventure-works.com;40000;0;0;High School;Educación secundaria;Skilled Manual;Obrero especializado;1;2;165 East Lane Road;;149-555-0113;15/06/2013;5-10 Km
11144;607;AW00011144;Edward;Hernandez;08/03/1985;S;Hombre;edward48@adventure-works.com;40000;0;0;High School;Educación secundaria;Skilled Manual;Obrero especializado;0;2;7607 Pine Hollow Road;;178-555-0196;25/01/2013;0-1 Km
11145;536;AW00011145;Jasmine;Coleman;06/06/1985;S;Mujer;jasmine46@adventure-works.com;40000;0;0;High School;Educación secundaria;Skilled Manual;Obrero especializado;0;2;1961 Oak Grove Road;;857-555-0115;25/01/2013;0-1 Km
11146;8;AW00011146;Karla;Goel;22/02/1945;S;Mujer;karla20@adventure-works.com;40000;2;0;Bachelors;Licenciatura;Management;Gestión;1;2;3272 Corrie Lane;;1 (11) 500 555-0137;05/02/2013;5-10 Km
11147;40;AW00011147;Ernest;Wu;04/08/1944;C;Hombre;ernest6@adventure-works.com;60000;2;0;Graduate Degree;Estudios de postgrado;Management;Gestión;1;1;1832 RiverRock Dr;;1 (11) 500 555-0139;13/05/2011;0-1 Km
11148;22;AW00011148;Ross;Vazquez;13/02/1947;C;Hombre;ross32@adventure-works.com;40000;2;0;Bachelors;Licenciatura;Management;Gestión;1;2;1201 Paso Del Rio Way;;1 (11) 500 555-0163;07/03/2013;5-10 Km
11149;25;AW00011149;Theodore;Gill;18/10/1946;C;Hombre;theodore14@adventure-works.com;40000;2;0;Bachelors;Licenciatura;Management;Gestión;1;2;9120 Pinewood Court;;1 (11) 500 555-0194;04/06/2013;0-1 Km
11150;39;AW00011150;Russell;Shen;12/09/1946;S;Hombre;russell6@adventure-works.com;40000;2;0;Bachelors;Licenciatura;Management;Gestión;1;2;4755 Easley Drive;;1 (11) 500 555-0191;27/03/2013;5-10 Km
11151;18;AW00011151;Melinda;Gill;25/08/1947;S;Mujer;melinda9@adventure-works.com;60000;2;0;Graduate Degree;Estudios de postgrado;Management;Gestión;0;1;805 Rainier Dr.;;1 (11) 500 555-0117;15/05/2011;0-1 Km
11152;633;AW00011152;James;Williams;09/07/1981;S;Hombre;james77@adventure-works.com;40000;0;0;High School;Educación secundaria;Skilled Manual;Obrero especializado;1;2;6827 Seagull Court;;355-555-0153;09/01/2013;5-10 Km
11153;635;AW00011153;Angela;James;21/12/1981;C;Mujer;angela34@adventure-works.com;40000;0;0;High School;Educación secundaria;Skilled Manual;Obrero especializado;1;2;8877 Weatherly Drive;;847-555-0111;29/03/2013;5-10 Km
11154;553;AW00011154;Megan;Walker;18/02/1982;S;Mujer;megan25@adventure-works.com;40000;0;0;Partial College;Estudios universitarios (en curso);Skilled Manual;Obrero especializado;1;1;6898 Holiday Hills;;918-555-0186;10/01/2013;5-10 Km
11155;301;AW00011155;Hunter;Robinson;25/07/1981;S;Hombre;hunter50@adventure-works.com;40000;0;0;Partial College;Estudios universitarios (en curso);Skilled Manual;Obrero especializado;0;1;8356 Mori Court;;891-555-0125;06/01/2013;1-2 Km
11156;334;AW00011156;Maria;Roberts;06/08/1981;S;Mujer;maria47@adventure-works.com;40000;0;0;Partial College;Estudios universitarios (en curso);Skilled Manual;Obrero especializado;0;1;9452 Mariposa Ct.;;158-555-0199;08/01/2013;1-2 Km
11157;642;AW00011157;Hannah;Long;08/12/1980;C;Mujer;hannah32@adventure-works.com;40000;0;0;High School;Educación secundaria;Skilled Manual;Obrero especializado;1;2;1832 Preston Ct.;;974-555-0177;24/07/2013;5-10 Km
11158;361;AW00011158;Jason;Wright;06/04/1981;S;Hombre;jason46@adventure-works.com;40000;0;0;High School;Educación secundaria;Skilled Manual;Obrero especializado;1;2;6771 Bundros Court;;694-555-0176;19/01/2013;5-10 Km
11159;385;AW00011159;Brianna;Hughes;16/03/1981;S;Mujer;brianna57@adventure-works.com;40000;0;0;High School;Educación secundaria;Skilled Manual;Obrero especializado;0;2;6793 Bonifacio St.;;319-555-0183;08/09/2013;1-2 Km
11160;311;AW00011160;Maurice;Tang;08/07/1979;S;Hombre;maurice4@adventure-works.com;40000;0;0;Partial College;Estudios universitarios (en curso);Skilled Manual;Obrero especializado;0;1;2886 Chaparral Court;Space # 45;947-555-0172;21/02/2013;5-10 Km
11161;311;AW00011161;Emily;Wood;20/10/1979;S;Mujer;emily27@adventure-works.com;40000;0;0;Partial College;Estudios universitarios (en curso);Skilled Manual;Obrero especializado;0;1;1562 Black Walnut;;184-555-0114;01/06/2013;1-2 Km
11162;331;AW00011162;Chase;Cox;02/09/1979;S;Hombre;chase10@adventure-works.com;40000;0;0;Partial College;Estudios universitarios (en curso);Skilled Manual;Obrero especializado;1;1;P.O. Box 8070;;764-555-0116;18/02/2013;5-10 Km
11163;372;AW00011163;Gabriel;Wang;18/06/1980;C;Hombre;gabriel21@adventure-works.com;40000;0;0;Partial College;Estudios universitarios (en curso);Skilled Manual;Obrero especializado;1;1;8002 Crane Court;;617-555-0150;01/05/2013;5-10 Km
11164;374;AW00011164;Devin;Brooks;02/11/1979;S;Hombre;devin63@adventure-works.com;40000;0;0;Partial College;Estudios universitarios (en curso);Skilled Manual;Obrero especializado;0;1;4231 Highland Dr.;;502-555-0138;27/04/2013;1-2 Km
11165;348;AW00011165;Jocelyn;Alexander;15/01/1979;C;Mujer;jocelyn18@adventure-works.com;60000;0;0;Partial College;Estudios universitarios (en curso);Skilled Manual;Obrero especializado;0;1;3376 Bank Way;;354-555-0134;25/05/2013;1-2 Km
11166;631;AW00011166;Ashley;Martinez;22/10/1977;S;Mujer;ashley18@adventure-works.com;70000;0;0;Partial College;Estudios universitarios (en curso);Skilled Manual;Obrero especializado;0;2;6993 Whyte Park Ave.;;131-555-0194;14/10/2013;0-1 Km
11167;618;AW00011167;Jasmine;Barnes;29/01/1978;S;Mujer;jasmine43@adventure-works.com;80000;0;0;Bachelors;Licenciatura;Management;Gestión;0;1;9183 Via Del Sol;;178-555-0156;07/01/2013;0-1 Km
11168;348;AW00011168;David;Rodriguez;12/11/1973;S;Hombre;david83@adventure-works.com;80000;0;0;Bachelors;Licenciatura;Management;Gestión;0;1;38 Shangri-la Rd.;;730-555-0128;15/01/2013;0-1 Km
11169;312;AW00011169;Bryce;Richardson;20/12/1973;C;Hombre;bryce8@adventure-works.com;90000;4;4;Bachelors;Licenciatura;Management;Gestión;1;1;1841 Blackwood Drive;;178-555-0176;26/05/2013;0-1 Km
11170;612;AW00011170;Carol;Howard;04/08/1973;C;Mujer;carol5@adventure-works.com;90000;4;4;Bachelors;Licenciatura;Management;Gestión;1;1;6281 Edward Ave;;845-555-0127;26/08/2013;0-1 Km
11171;385;AW00011171;Jonathan;Hill;05/10/1978;S;Hombre;jonathan43@adventure-works.com;100000;1;0;Bachelors;Licenciatura;Management;Gestión;1;2;3731 Chinquapin Ct;;134-555-0196;20/08/2011;1-2 Km
11172;626;AW00011172;Gabrielle;Adams;20/05/1973;C;Mujer;gabrielle58@adventure-works.com;100000;1;0;Bachelors;Licenciatura;Management;Gestión;1;2;5621 Arcadia Pl.;;403-555-0152;03/05/2013;1-2 Km
11173;552;AW00011173;Sarah;Thomas;28/02/1973;S;Mujer;sarah13@adventure-works.com;110000;0;0;Graduate Degree;Estudios de postgrado;Management;Gestión;0;4;5636 Mt. Whitney Dr.;;868-555-0188;02/03/2013;0-1 Km
11174;338;AW00011174;Nicholas;Robinson;09/01/1973;C;Hombre;nicholas19@adventure-works.com;110000;0;1;Graduate Degree;Estudios de postgrado;Management;Gestión;1;0;1318 Lasalle Street;;949-555-0138;13/07/2013;2-5 Km
11175;300;AW00011175;Luis;Wang;01/09/1968;S;Hombre;luis24@adventure-works.com;70000;0;0;Partial College;Estudios universitarios (en curso);Skilled Manual;Obrero especializado;1;2;6943 Patterson Blvd.;;418-555-0127;28/08/2011;5-10 Km
11176;50;AW00011176;Mason;Roberts;21/01/1979;C;Hombre;mason25@adventure-works.com;90000;4;4;Bachelors;Licenciatura;Management;Gestión;1;1;5753 Megan Dr.;;539-555-0162;02/02/2013;1-2 Km
11177;359;AW00011177;Jose;Flores;01/01/1948;C;Hombre;jose6@adventure-works.com;110000;2;4;Graduate Degree;Estudios de postgrado;Management;Gestión;1;2;3991 Rambling Rose Drive;;157-555-0182;29/03/2013;5-10 Km
11178;334;AW00011178;Nathan;Johnson;20/08/1954;C;Hombre;nathan55@adventure-works.com;100000;2;3;Graduate Degree;Estudios de postgrado;Management;Gestión;1;3;8927 Daylight Place;;117-555-0182;21/02/2013;1-2 Km
11179;300;AW00011179;Molly;Rodriguez;08/12/1959;C;Mujer;molly18@adventure-works.com;120000;2;4;Graduate Degree;Estudios de postgrado;Management;Gestión;1;3;5556 Riverland Dr.;;135-555-0185;12/03/2013;5-10 Km
11180;307;AW00011180;April;Anand;01/07/1948;C;Mujer;april18@adventure-works.com;160000;1;3;Bachelors;Licenciatura;Management;Gestión;1;4;3531 Brookview Drive;;702-555-0144;17/03/2013;0-1 Km
11181;338;AW00011181;Devin;Martin;01/02/1960;C;Hombre;devin13@adventure-works.com;170000;2;3;Graduate Degree;Estudios de postgrado;Management;Gestión;1;2;1085 Greenbelt Way;Unit B-105;735-555-0197;07/05/2013;0-1 Km
11182;638;AW00011182;Stephanie;Torres;22/02/1950;S;Mujer;stephanie19@adventure-works.com;70000;4;0;Bachelors;Licenciatura;Management;Gestión;1;2;6968 Mildred Ln.;;567-555-0176;28/08/2013;10+ Km
11183;368;AW00011183;Jasmine;Lee;12/01/1950;S;Mujer;jasmine19@adventure-works.com;70000;4;0;Bachelors;Licenciatura;Management;Gestión;1;2;7502 Contuti Avenue;;147-555-0199;30/04/2013;10+ Km
11184;311;AW00011184;Meghan;Hernandez;13/11/1955;S;Mujer;meghan3@adventure-works.com;70000;4;0;Bachelors;Licenciatura;Management;Gestión;1;2;5872 L St.;;967-555-0188;10/08/2013;10+ Km
11185;53;AW00011185;Ashley;Henderson;07/04/1950;S;Mujer;ashley31@adventure-works.com;70000;4;0;Bachelors;Licenciatura;Management;Gestión;1;2;8834 San Jose Ave.;;173-555-0121;21/02/2013;10+ Km
11186;352;AW00011186;Sarah;Price;18/11/1949;S;Mujer;sarah25@adventure-works.com;70000;4;0;Bachelors;Licenciatura;Management;Gestión;1;2;4815 Paraiso Ct.;;180-555-0133;18/10/2013;10+ Km
11187;612;AW00011187;Jennifer;Cooper;21/08/1949;C;Mujer;jennifer63@adventure-works.com;60000;4;0;Graduate Degree;Estudios de postgrado;Management;Gestión;1;2;2429 Longview Road;;857-555-0111;03/04/2013;10+ Km
11188;361;AW00011188;Catherine;Morris;06/03/1950;C;Mujer;catherine16@adventure-works.com;60000;4;0;Graduate Degree;Estudios de postgrado;Management;Gestión;0;2;6542 Stonewood Drive;;795-555-0117;01/11/2013;1-2 Km
11189;609;AW00011189;Lawrence;Blanco;12/01/1950;S;Hombre;lawrence14@adventure-works.com;60000;4;0;Graduate Degree;Estudios de postgrado;Management;Gestión;1;2;7502 Contuti Avenue;;656-555-0171;26/08/2011;10+ Km
11190;300;AW00011190;Carson;Bryant;20/12/1949;C;Hombre;carson17@adventure-works.com;70000;5;0;Bachelors;Licenciatura;Management;Gestión;1;2;2995 Youngsdale Dr.;;240-555-0142;28/08/2013;10+ Km
11191;310;AW00011191;Kristi;Perez;17/06/1951;S;Mujer;kristi39@adventure-works.com;70000;5;0;Bachelors;Licenciatura;Management;Gestión;1;3;1769 Lislin Ct;;123-555-0181;11/08/2011;10+ Km
11192;637;AW00011192;James;Brown;13/03/1951;C;Hombre;james79@adventure-works.com;60000;4;0;Bachelors;Licenciatura;Management;Gestión;1;2;673 Old Mountain View Dr.;;725-555-0117;23/06/2013;2-5 Km
11193;553;AW00011193;Ian;Gray;13/08/1950;C;Hombre;ian72@adventure-works.com;60000;4;0;Bachelors;Licenciatura;Management;Gestión;1;2;5941 Gill Dr.;;596-555-0190;25/02/2013;2-5 Km
11194;352;AW00011194;Jacqueline;Price;08/12/1950;C;Mujer;jacqueline0@adventure-works.com;60000;4;0;Bachelors;Licenciatura;Management;Gestión;1;2;872 Mark Twain Dr;;266-555-0112;13/03/2013;2-5 Km
11195;635;AW00011195;Megan;Henderson;10/08/1951;C;Mujer;megan55@adventure-works.com;60000;5;0;Bachelors;Licenciatura;Management;Gestión;1;3;8411 Mt. Olivet Place;;560-555-0150;14/04/2013;10+ Km
11196;536;AW00011196;Alfredo;Romero;05/12/1951;C;Hombre;alfredo10@adventure-works.com;60000;5;0;Bachelors;Licenciatura;Management;Gestión;1;3;2499 Greendell Pl;;342-555-0110;03/03/2013;10+ Km
11197;637;AW00011197;Andrea;Morris;16/12/1951;C;Mujer;andrea18@adventure-works.com;70000;3;1;Bachelors;Licenciatura;Management;Gestión;0;1;1883 Green View Court;;715-555-0178;02/05/2013;1-2 Km
11198;368;AW00011198;Brooke;Sanders;25/05/1952;S;Mujer;brooke3@adventure-works.com;70000;4;1;Bachelors;Licenciatura;Management;Gestión;1;1;5192 Dumbarton Drive;;215-555-0156;05/02/2013;10+ Km
11199;302;AW00011199;Jacqueline;Bennett;02/11/1957;C;Mujer;jacqueline1@adventure-works.com;70000;4;1;Bachelors;Licenciatura;Management;Gestión;1;1;8948 Chinquapin Court;;413-555-0174;18/03/2013;10+ Km
11200;69;AW00011200;Jason;Griffin;21/05/1953;C;Hombre;jason18@adventure-works.com;70000;4;1;Bachelors;Licenciatura;Management;Gestión;1;1;7239 Nicholas Drive;;232-555-0160;07/02/2013;1-2 Km
11201;369;AW00011201;Amanda;Foster;14/02/1953;C;Mujer;amanda37@adventure-works.com;70000;4;1;Bachelors;Licenciatura;Management;Gestión;1;1;3984 San Francisco;;505-555-0159;01/07/2013;10+ Km
11202;334;AW00011202;Alexia;Price;22/08/1958;C;Mujer;alexia0@adventure-works.com;80000;5;0;Bachelors;Licenciatura;Management;Gestión;0;2;2079 Wellington Ct;;552-555-0118;15/09/2013;1-2 Km
11203;60;AW00011203;Luis;Diaz;18/08/1959;C;Hombre;luis21@adventure-works.com;40000;2;1;High School;Educación secundaria;Professional;Profesional;1;2;3682 Diablo View Road;;171-555-0126;20/02/2013;10+ Km
11204;536;AW00011204;Destiny;Rivera;29/11/1953;C;Mujer;destiny33@adventure-works.com;40000;2;1;High School;Educación secundaria;Professional;Profesional;1;2;6965 Appalachian Drive;;743-555-0111;09/08/2013;2-5 Km
11205;612;AW00011205;Abby;Fernandez;21/01/1954;C;Mujer;abby13@adventure-works.com;40000;2;1;High School;Educación secundaria;Professional;Profesional;1;2;8330 Glenside Court;;134-555-0119;27/07/2013;10+ Km
